,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
360336,568223,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,9/26/2011 10:16,0.29,12412.0,Denmark
360337,568223,22489,PACK OF 12 TRADITIONAL CRAYONS,24,9/26/2011 10:16,0.42,12412.0,Denmark
360338,568223,POST,POSTAGE,2,9/26/2011 10:16,15.0,12412.0,Denmark
367171,568872,23433,HANGING QUILTED PATCHWORK APPLES,24,9/29/2011 12:12,0.83,12372.0,Denmark
367172,568872,22374,AIRLINE BAG VINTAGE JET SET RED,4,9/29/2011 12:12,4.25,12372.0,Denmark
367173,568872,22629,SPACEBOY LUNCH BOX ,12,9/29/2011 12:12,1.95,12372.0,Denmark
367174,568872,22630,DOLLY GIRL LUNCH BOX,12,9/29/2011 12:12,1.95,12372.0,Denmark
367175,568872,22631,CIRCUS PARADE LUNCH BOX ,12,9/29/2011 12:12,1.95,12372.0,Denmark
367176,568872,22659,LUNCH BOX I LOVE LONDON,12,9/29/2011 12:12,1.95,12372.0,Denmark
367177,568872,23244,ROUND STORAGE TIN VINTAGE LEAF,6,9/29/2011 12:12,1.95,12372.0,Denmark
367178,568872,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,9/29/2011 12:12,2.95,12372.0,Denmark
367179,568872,22551,PLASTERS IN TIN SPACEBOY,36,9/29/2011 12:12,1.65,12372.0,Denmark
367180,568872,22556,PLASTERS IN TIN CIRCUS PARADE ,36,9/29/2011 12:12,1.65,12372.0,Denmark
367181,568872,22555,PLASTERS IN TIN STRONGMAN,36,9/29/2011 12:12,1.65,12372.0,Denmark
367182,568872,22550,HOLIDAY FUN LUDO,4,9/29/2011 12:12,3.75,12372.0,Denmark
367183,568872,POST,POSTAGE,2,9/29/2011 12:12,15.0,12372.0,Denmark
383089,569997,23245,SET OF 3 REGENCY CAKE TINS,32,10/7/2011 8:08,4.15,12394.0,Denmark
383090,569997,23295,SET OF 12 MINI LOAF BAKING CASES,256,10/7/2011 8:08,0.72,12394.0,Denmark
383091,569997,23296,SET OF 6 TEA TIME BAKING CASES,256,10/7/2011 8:08,1.04,12394.0,Denmark
383092,569997,23293,SET OF 12 FAIRY CAKE BAKING CASES,48,10/7/2011 8:08,0.83,12394.0,Denmark
383093,569997,37495,FAIRY CAKE BIRTHDAY CANDLE SET,36,10/7/2011 8:08,2.95,12394.0,Denmark
383094,569997,POST,POSTAGE,9,10/7/2011 8:08,18.0,12394.0,Denmark
391278,570666,21731,RED TOADSTOOL LED NIGHT LIGHT,12,10/11/2011 14:24,1.65,13919.0,Denmark
391279,570666,16161U,WRAP SUKI AND FRIENDS,25,10/11/2011 14:24,0.42,13919.0,Denmark
391280,570666,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,10/11/2011 14:24,2.95,13919.0,Denmark
391281,570666,22961,JAM MAKING SET PRINTED,12,10/11/2011 14:24,1.45,13919.0,Denmark
391282,570666,22704,WRAP RED APPLES ,25,10/11/2011 14:24,0.42,13919.0,Denmark
391283,570666,23513,EMBROIDERED RIBBON REEL SUSIE ,6,10/11/2011 14:24,2.08,13919.0,Denmark
391284,570666,23515,EMBROIDERED RIBBON REEL DAISY ,6,10/11/2011 14:24,2.08,13919.0,Denmark
391285,570666,23518,EMBROIDERED RIBBON REEL RACHEL ,6,10/11/2011 14:24,2.89,13919.0,Denmark
391286,570666,23512,EMBROIDERED RIBBON REEL ROSIE,6,10/11/2011 14:24,2.08,13919.0,Denmark
391287,570666,23511,EMBROIDERED RIBBON REEL EMILY ,6,10/11/2011 14:24,2.08,13919.0,Denmark
391288,570666,16169E,WRAP 50'S  CHRISTMAS,25,10/11/2011 14:24,0.42,13919.0,Denmark
391289,570666,POST,POSTAGE,1,10/11/2011 14:24,18.0,13919.0,Denmark
402611,C571507,16169E,WRAP 50'S  CHRISTMAS,-25,10/17/2011 15:24,0.42,13919.0,Denmark
402612,C571507,23511,EMBROIDERED RIBBON REEL EMILY ,-5,10/17/2011 15:24,2.08,13919.0,Denmark
402613,C571507,22961,JAM MAKING SET PRINTED,-2,10/17/2011 15:24,1.45,13919.0,Denmark
402614,C571507,21731,RED TOADSTOOL LED NIGHT LIGHT,-3,10/17/2011 15:24,1.65,13919.0,Denmark
402615,C571507,22666,RECIPE BOX PANTRY YELLOW DESIGN,-2,10/17/2011 15:24,2.95,13919.0,Denmark
410895,572184,84997D,CHILDRENS CUTLERY POLKADOT PINK,40,10/21/2011 10:51,4.15,12403.0,Denmark
410896,572184,84997C,CHILDRENS CUTLERY POLKADOT BLUE,20,10/21/2011 10:51,4.15,12403.0,Denmark
410897,572184,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,32,10/21/2011 10:51,4.15,12403.0,Denmark
410898,572184,21770,OPEN CLOSED METAL SIGN,2,10/21/2011 10:51,4.95,12403.0,Denmark
410899,572184,POST,POSTAGE,2,10/21/2011 10:51,18.0,12403.0,Denmark
411009,C572187,POST,POSTAGE,-1,10/21/2011 11:00,18.0,12403.0,Denmark
478973,577126,22721,SET OF 3 CAKE TINS SKETCHBOOK,18,11/17/2011 19:22,4.95,12406.0,Denmark
478974,577126,22348,TEA BAG PLATE RED RETROSPOT,24,11/17/2011 19:22,0.85,12406.0,Denmark
478975,577126,22980,PANTRY SCRUBBING BRUSH,12,11/17/2011 19:22,1.65,12406.0,Denmark
478976,577126,23114,VINTAGE LEAF CHOPPING BOARD  ,9,11/17/2011 19:22,4.95,12406.0,Denmark
478977,577126,23392,SPACEBOY ROCKET LOLLY MAKERS,12,11/17/2011 19:22,2.08,12406.0,Denmark
478978,577126,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,11/17/2011 19:22,1.25,12406.0,Denmark
478979,577126,21989,PACK OF 20 SKULL PAPER NAPKINS,24,11/17/2011 19:22,0.85,12406.0,Denmark
478980,577126,21987,PACK OF 6 SKULL PAPER CUPS,24,11/17/2011 19:22,0.65,12406.0,Denmark
478981,577126,21988,PACK OF 6 SKULL PAPER PLATES,24,11/17/2011 19:22,0.85,12406.0,Denmark
478982,577126,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,24,11/17/2011 19:22,4.15,12406.0,Denmark
478983,577126,84997C,CHILDRENS CUTLERY POLKADOT BLUE,24,11/17/2011 19:22,4.15,12406.0,Denmark
478984,577126,84997B,CHILDRENS CUTLERY RETROSPOT RED ,24,11/17/2011 19:22,4.15,12406.0,Denmark
478985,577126,23256,CHILDRENS CUTLERY SPACEBOY ,8,11/17/2011 19:22,4.15,12406.0,Denmark
478986,577126,84997D,CHILDRENS CUTLERY POLKADOT PINK,12,11/17/2011 19:22,4.15,12406.0,Denmark
478987,577126,22553,PLASTERS IN TIN SKULLS,12,11/17/2011 19:22,1.65,12406.0,Denmark
478988,577126,22556,PLASTERS IN TIN CIRCUS PARADE ,12,11/17/2011 19:22,1.65,12406.0,Denmark
478989,577126,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,11/17/2011 19:22,1.65,12406.0,Denmark
478990,577126,21967,PACK OF 12 SKULL TISSUES,24,11/17/2011 19:22,0.39,12406.0,Denmark
478991,577126,22615,PACK OF 12 CIRCUS PARADE TISSUES ,24,11/17/2011 19:22,0.39,12406.0,Denmark
478992,577126,21544,SKULLS  WATER TRANSFER TATTOOS ,24,11/17/2011 19:22,0.85,12406.0,Denmark
478993,577126,21563,RED HEART SHAPE LOVE BUCKET ,6,11/17/2011 19:22,2.95,12406.0,Denmark
478994,577126,21564,PINK  HEART SHAPE LOVE BUCKET ,6,11/17/2011 19:22,2.95,12406.0,Denmark
478995,577126,21833,CAMOUFLAGE LED TORCH,12,11/17/2011 19:22,1.69,12406.0,Denmark
478996,577126,84558A,3D DOG PICTURE PLAYING CARDS,12,11/17/2011 19:22,2.95,12406.0,Denmark
478997,577126,70006,LOVE HEART POCKET WARMER,24,11/17/2011 19:22,1.65,12406.0,Denmark
478998,577126,22435,SET OF 9 HEART SHAPED BALLOONS,24,11/17/2011 19:22,1.25,12406.0,Denmark
478999,577126,22437,SET OF 9 BLACK SKULL BALLOONS,20,11/17/2011 19:22,0.85,12406.0,Denmark
479000,577126,22312,OFFICE MUG WARMER POLKADOT,12,11/17/2011 19:22,2.95,12406.0,Denmark
479001,577126,22311,OFFICE MUG WARMER BLACK+SILVER ,12,11/17/2011 19:22,2.95,12406.0,Denmark
479002,577126,23507,MINI PLAYING CARDS BUFFALO BILL ,20,11/17/2011 19:22,0.42,12406.0,Denmark
479003,577126,23510,MINI PLAYING CARDS GYMKHANA,20,11/17/2011 19:22,0.42,12406.0,Denmark
479004,577126,22620,4 TRADITIONAL SPINNING TOPS,12,11/17/2011 19:22,1.45,12406.0,Denmark
479005,577126,23084,RABBIT NIGHT LIGHT,24,11/17/2011 19:22,1.79,12406.0,Denmark
479006,577126,21232,STRAWBERRY CERAMIC TRINKET POT,24,11/17/2011 19:22,1.25,12406.0,Denmark
479007,577126,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,11/17/2011 19:22,0.39,12406.0,Denmark
479008,577126,21481,FAWN BLUE HOT WATER BOTTLE,12,11/17/2011 19:22,3.75,12406.0,Denmark
479009,577126,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,11/17/2011 19:22,4.25,12406.0,Denmark
479010,577126,22027,TEA PARTY BIRTHDAY CARD,12,11/17/2011 19:22,0.42,12406.0,Denmark
479011,577126,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,11/17/2011 19:22,0.42,12406.0,Denmark
479012,577126,72598,SET/12 TAPER CANDLES,36,11/17/2011 19:22,0.85,12406.0,Denmark
479013,577126,23101,SILVER STARS TABLE DECORATION,24,11/17/2011 19:22,0.83,12406.0,Denmark
479014,577126,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,11/17/2011 19:22,0.55,12406.0,Denmark
479015,577126,22366,DOORMAT AIRMAIL ,10,11/17/2011 19:22,7.08,12406.0,Denmark
479016,577126,22492,MINI PAINT SET VINTAGE ,36,11/17/2011 19:22,0.65,12406.0,Denmark
479017,577126,22961,JAM MAKING SET PRINTED,24,11/17/2011 19:22,1.45,12406.0,Denmark
479018,577126,21250,SET OF SKULL WALL STICKERS,12,11/17/2011 19:22,2.95,12406.0,Denmark
479019,577126,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,11/17/2011 19:22,2.1,12406.0,Denmark
479020,577126,84378,SET OF 3 HEART COOKIE CUTTERS,12,11/17/2011 19:22,1.45,12406.0,Denmark
479021,577126,84375,SET OF 20 KIDS COOKIE CUTTERS,36,11/17/2011 19:22,2.1,12406.0,Denmark
479022,577126,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,11/17/2011 19:22,1.45,12406.0,Denmark
479023,577126,21558,SKULL LUNCH BOX WITH CUTLERY ,24,11/17/2011 19:22,2.55,12406.0,Denmark
479024,577126,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,24,11/17/2011 19:22,2.55,12406.0,Denmark
479025,577126,22631,CIRCUS PARADE LUNCH BOX ,12,11/17/2011 19:22,1.95,12406.0,Denmark
479026,577126,22494,EMERGENCY FIRST AID TIN ,24,11/17/2011 19:22,1.25,12406.0,Denmark
479027,577126,23293,SET OF 12 FAIRY CAKE BAKING CASES,24,11/17/2011 19:22,0.83,12406.0,Denmark
479028,577126,23296,SET OF 6 TEA TIME BAKING CASES,24,11/17/2011 19:22,1.25,12406.0,Denmark
516190,579881,21616,4 PEAR BOTANICAL DINNER CANDLES,12,11/30/2011 17:22,1.25,12429.0,Denmark
516191,579881,21615,4 LAVENDER BOTANICAL DINNER CANDLES,12,11/30/2011 17:22,1.25,12429.0,Denmark
516192,579881,21619,4 VANILLA BOTANICAL CANDLES,12,11/30/2011 17:22,1.25,12429.0,Denmark
516193,579881,21620,SET OF 4 ROSE BOTANICAL CANDLES,24,11/30/2011 17:22,1.25,12429.0,Denmark
516194,579881,35598B,BLACK CHRISTMAS TREE 60CM,24,11/30/2011 17:22,0.65,12429.0,Denmark
516195,579881,35599B,BLACK CHRISTMAS TREE 120CM,12,11/30/2011 17:22,1.95,12429.0,Denmark
516196,579881,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,11/30/2011 17:22,0.39,12429.0,Denmark
516197,579881,22398,MAGNETS PACK OF 4 SWALLOWS,12,11/30/2011 17:22,0.39,12429.0,Denmark
516198,579881,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,24,11/30/2011 17:22,0.39,12429.0,Denmark
516199,579881,23186,FRENCH STYLE STORAGE JAR CAFE ,48,11/30/2011 17:22,0.29,12429.0,Denmark
516200,579881,85015,SET OF 12  VINTAGE POSTCARD SET,24,11/30/2011 17:22,0.65,12429.0,Denmark
516201,579881,85159A,"BLACK TEA,COFFEE,SUGAR JARS",12,11/30/2011 17:22,1.95,12429.0,Denmark
516202,579881,85159B,"WHITE TEA,COFFEE,SUGAR JARS",24,11/30/2011 17:22,1.95,12429.0,Denmark
516203,579881,23480,MINI LIGHTS WOODLAND MUSHROOMS,12,11/30/2011 17:22,3.75,12429.0,Denmark
516204,579881,23497,CLASSIC CHROME BICYCLE BELL ,12,11/30/2011 17:22,1.45,12429.0,Denmark
516205,579881,22725,ALARM CLOCK BAKELIKE CHOCOLATE,8,11/30/2011 17:22,3.75,12429.0,Denmark
516206,579881,22726,ALARM CLOCK BAKELIKE GREEN,24,11/30/2011 17:22,3.75,12429.0,Denmark
516207,579881,22727,ALARM CLOCK BAKELIKE RED ,12,11/30/2011 17:22,3.75,12429.0,Denmark
516208,579881,22730,ALARM CLOCK BAKELIKE IVORY,24,11/30/2011 17:22,3.75,12429.0,Denmark
516209,579881,23084,RABBIT NIGHT LIGHT,12,11/30/2011 17:22,2.08,12429.0,Denmark
516210,579881,21731,RED TOADSTOOL LED NIGHT LIGHT,12,11/30/2011 17:22,1.65,12429.0,Denmark
516211,579881,21914,BLUE HARMONICA IN BOX ,12,11/30/2011 17:22,1.25,12429.0,Denmark
516212,579881,21165,BEWARE OF THE CAT METAL SIGN ,12,11/30/2011 17:22,1.69,12429.0,Denmark
516213,579881,82582,AREA PATROLLED METAL SIGN,36,11/30/2011 17:22,2.1,12429.0,Denmark
516214,579881,21175,GIN + TONIC DIET METAL SIGN,48,11/30/2011 17:22,2.08,12429.0,Denmark
516215,579881,79191C,RETRO PLASTIC ELEPHANT TRAY,12,11/30/2011 17:22,0.85,12429.0,Denmark
516216,579881,22728,ALARM CLOCK BAKELIKE PINK,24,11/30/2011 17:22,3.75,12429.0,Denmark
527384,580716,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,12/5/2011 16:48,0.85,12367.0,Denmark
527385,580716,16237,SLEEPING CAT ERASERS,60,12/5/2011 16:48,0.21,12367.0,Denmark
527386,580716,21576,LETS GO SHOPPING COTTON TOTE BAG,6,12/5/2011 16:48,2.25,12367.0,Denmark
527387,580716,21579,LOLITA  DESIGN  COTTON TOTE BAG,6,12/5/2011 16:48,2.25,12367.0,Denmark
527388,580716,21770,OPEN CLOSED METAL SIGN,2,12/5/2011 16:48,4.95,12367.0,Denmark
527389,580716,22629,SPACEBOY LUNCH BOX ,12,12/5/2011 16:48,1.95,12367.0,Denmark
527390,580716,22631,CIRCUS PARADE LUNCH BOX ,12,12/5/2011 16:48,1.95,12367.0,Denmark
527391,580716,22630,DOLLY GIRL LUNCH BOX,12,12/5/2011 16:48,1.95,12367.0,Denmark
527392,580716,22708,WRAP DOLLY GIRL,25,12/5/2011 16:48,0.42,12367.0,Denmark
527393,580716,22045,SPACEBOY GIFT WRAP,25,12/5/2011 16:48,0.42,12367.0,Denmark
527394,580716,POST,POSTAGE,1,12/5/2011 16:48,18.0,12367.0,Denmark
